,address,categories,cc,city,country,crossStreet,distance,formattedAddress,id,labeledLatLngs,lat,lng,name,neighborhood,postalCode,state
208,1425 N Damen Ave,Park,US,Chicago,United States,,925,"['1425 N Damen Ave', 'Chicago, IL 60622', 'United States']",4dffed82c65b49675001aba3,"[{'label': 'display', 'lat': 41.9075833608393, 'lng': -87.67625610454871}]",41.90758336,-87.6762561,Movies In The Park,,60622,IL
400,4648 N Malden St,Playground,US,Chicago,United States,btw Leland Ave. & Wilson Ave.,934,"['4648 N Malden St (btw Leland Ave. & Wilson Ave.)', 'Chicago, IL 60640', 'United States']",4e00abeed1647696f120e28b,,41.96758118,-87.66336528,Gooseberry Park,,60640,IL
1717,2957 N Hoyne Ave,High School,US,Chicago,United States,at W Wellington Ave,817,"['2957 N Hoyne Ave (at W Wellington Ave)', 'Chicago, IL 60618', 'United States']",4e00f7c11f6ef39c2941b917,"[{'label': 'display', 'lat': 41.93521730210079, 'lng': -87.68023294934893}]",41.9352173,-87.68023295,Alcott College Prep - West Campus,,60618,IL
315,,Beach,US,Chicago,United States,,1317,"['Chicago, IL', 'United States']",4e02743c1f6edc16023246ba,"[{'label': 'display', 'lat': 41.91829331331715, 'lng': -87.62850748066734}]",41.91829331,-87.62850748,Chicago Social Beach Volleyball League,,,IL
135,630 N Kingsbury Ave,Park,US,Chicago,United States,btwn W Erie St & W Ontario St,839,"['630 N Kingsbury Ave (btwn W Erie St & W Ontario St)', 'Chicago, IL 60606', 'United States']",4e06204e6284d9ee92cd00e7,"[{'label': 'display', 'lat': 41.89354629090404, 'lng': -87.64166034776927}]",41.89354629,-87.64166035,A. Montgomery Ward Park,,60606,IL
181,1840 W Ohio St,Elementary School,US,Chicago,United States,,812,"['1840 W Ohio St', 'Chicago, IL 60622', 'United States']",4e087b1652b165b7d7b446d7,"[{'label': 'display', 'lat': 41.89260279159737, 'lng': -87.67383427303015}]",41.89260279,-87.67383427,Talcott Elementary School,,60622,IL
203,,Park,US,Chicago,United States,Race & Wolcott,943,"['Race & Wolcott', 'Chicago, IL', 'United States']",4e0a581e22714194998dae52,"[{'label': 'display', 'lat': 41.891513, 'lng': -87.674587}]",41.891513,-87.674587,Fairie Forest,,,IL
1573,601 W Kinzie Street,Park,US,Chicago,United States,,907,"['601 W Kinzie Street', 'Chicago, IL', 'United States']",4e0a6fb71838af6c4bc6db8f,"[{'label': 'display', 'lat': 41.88873904447237, 'lng': -87.64386692716374}]",41.88873904,-87.64386693,Fulton River District- Movies In The Park,,,IL
1968,,Park,US,,United States,,1253,"['Illinois', 'United States']",4e0c761eaeb7af850d68c8e0,"[{'label': 'display', 'lat': 41.881483712713056, 'lng': -87.61949842549689}]",41.88148371,-87.61949843,Daley Bicentennial Park,,,Illinois
58,,Surf Spot,US,Chicago,United States,,162,"['Chicago, IL', 'United States']",4e13e21f7d8b4c0d630a2601,"[{'label': 'display', 'lat': 41.942564, 'lng': -87.647032}]",41.942564,-87.647032,SUP Surf Central,,,IL
597,1990 N Larrabee St,Park,US,Chicago,United States,Armitage,902,"['1990 N Larrabee St (Armitage)', 'Chicago, IL 60614', 'United States']",4e16763ae4cd70c587b91b4b,"[{'label': 'display', 'lat': 41.91824023894098, 'lng': -87.64385589906051}]",41.91824024,-87.6438559,Fire Station Park,,60614,IL
657,,Surf Spot,US,Chicago,United States,,910,"['Chicago, IL', 'United States']",4e1769d752b123a586ccae0d,"[{'label': 'display', 'lat': 41.9245615726831, 'lng': -87.63785207704586}]",41.92456157,-87.63785208,Sally's Boat,,,IL
350,,Park,US,Chicago,United States,,988,"['Chicago, IL', 'United States']",4e1ba3fd52b1218fa0161bc0,"[{'label': 'display', 'lat': 41.91318820585163, 'lng': -87.65227244832704}]",41.91318821,-87.65227245,Clybourn Parks,,,IL
1588,Dearborn & Washington,Park,US,Chicago,United States,,960,"['Dearborn & Washington', 'Chicago, IL', 'United States']",4e1c995452b1c2b69f36a2db,"[{'label': 'display', 'lat': 41.8842575, 'lng': -87.6301943}]",41.8842575,-87.6301943,We Want A Park Protest,,,IL
18,Fletcher St,Park,US,Chicago,United States,,699,"['Fletcher St', 'Chicago, IL', 'United States']",4e1cbe96d22dd2c50eebebf7,"[{'label': 'display', 'lat': 41.939062754848564, 'lng': -87.65261650085449}]",41.93906275,-87.6526165,Fletcher Street Park,,,IL
1325,,Movie Theater,US,,United States,,999,"['Illinois', 'United States']",4e1fbaadd4c0d32590ddc54e,"[{'label': 'display', 'lat': 41.91560798333333, 'lng': -87.69090085}]",41.91560798,-87.69090085,Momo Ciniplex,,,Illinois
1725,2914 N Leavitt St,Playground,US,Chicago,United States,,947,"['2914 N Leavitt St', 'Chicago, IL 60618', 'United States']",4e207066fa761d671071a64b,"[{'label': 'display', 'lat': 41.934529550597915, 'lng': -87.68394470214844}]",41.93452955,-87.6839447,Wood (Elizabeth) Park,,60618,IL
24,3580 N Recreation Dr,Park,US,Chicago,United States,,868,"['3580 N Recreation Dr', 'Chicago, IL 60613', 'United States']",4e2075b615207ed86eb557a2,"[{'label': 'display', 'lat': 41.95096886210415, 'lng': -87.64268159866333}]",41.95096886,-87.6426816,Play Golf & Tennis,,60613,IL
727,,Park,US,Chicago,United States,,128,"['Chicago, IL', 'United States']",4e21dd20fa761d671080c900,"[{'label': 'display', 'lat': 41.894564, 'lng': -87.625726}]",41.894564,-87.625726,Cement Church Park,,,IL
244,,Indie Movie Theater,US,Chicago,United States,,319,"['Chicago, IL', 'United States']",4e2e206822717d705853e124,"[{'label': 'display', 'lat': 41.90120700021707, 'lng': -87.66892433166504}]",41.901207,-87.66892433,Phantom Theater,,,IL
182,1424 N Cleaver St,Elementary School,US,Chicago,United States,,1089,"['1424 N Cleaver St', 'Chicago, IL 60642', 'United States']",4e2f384c6284021061eea5e5,"[{'label': 'display', 'lat': 41.90781607669478, 'lng': -87.66472237466502}]",41.90781608,-87.66472237,Rowe Elementary School,,60642,IL
243,1550 N Milwaukee Ave,Movie Theater,US,Chicago,United States,,1144,"['1550 N Milwaukee Ave', 'Chicago, IL 60622', 'United States']",4e3985bdbd418bd4ba44b96f,"[{'label': 'display', 'lat': 41.909608, 'lng': -87.67649}]",41.909608,-87.67649,Cinema Borealis,,60622,IL
322,1548 N Clark St,Movie Theater,US,Chicago,United States,,730,"['1548 N Clark St', 'Chicago, IL 60610', 'United States']",4e3985bdbd418bd4ba44b9d3,"[{'label': 'display', 'lat': 41.91121987564559, 'lng': -87.63171734092992}]",41.91121988,-87.63171734,Village Art Theatre,,60610,IL
831,,Indie Movie Theater,US,Chicago,United States,,986,"['Chicago, IL', 'United States']",4e3f270e2271d21e870d715f,"[{'label': 'display', 'lat': 41.887009, 'lng': -87.618571}]",41.887009,-87.618571,The City Loft,,,IL
169,650 W Chicago Ave,Movie Theater,US,Chicago,United States,,583,"['650 W Chicago Ave', 'Chicago, IL 60654', 'United States']",4e42d31fcc3f0f8ee759a6e8,"[{'label': 'display', 'lat': 41.89638360890779, 'lng': -87.64455914497375}]",41.89638361,-87.64455914,Threesixty Theatre at Chicago Tribune Freedom Center,,60654,IL
305,North Beach,Beach,US,Chicago,United States,,757,"['North Beach', 'Chicago, IL', 'United States']",4e443ad8887703085fdde02b,"[{'label': 'display', 'lat': 41.9133162198972, 'lng': -87.62318131426123}]",41.91331622,-87.62318131,Kayak Chicago,,,IL
265,,Park,US,Chicago,United States,,614,"['Chicago, IL', 'United States']",4e4ac5fb14951b66ae92dff5,"[{'label': 'display', 'lat': 41.91219291348743, 'lng': -87.62607824735603}]",41.91219291,-87.62607825,A Tunnel,,,IL
817,,Movie Theater,US,Chicago,United States,,722,"['Chicago, IL 60654', 'United States']",4e4eefcb1495fc2ca3f8589c,"[{'label': 'display', 'lat': 41.890958811893334, 'lng': -87.63123539431544}]",41.89095881,-87.63123539,Fiat Drive-In Movie,,60654,IL
999,,Beach,US,Chicago,United States,,729,"['Chicago, IL', 'United States']",4e50a53d8877402b06d5cd85,"[{'label': 'display', 'lat': 41.9479568, 'lng': -87.6748861}]",41.9479568,-87.6748861,surrounded by 1s,,,IL
1323,1238 N Campbell Ave,Indie Movie Theater,US,Chicago,United States,,771,"['1238 N Campbell Ave', 'Chicago, IL 60622', 'United States']",4e52d92f1f6ea6528120b4fb,"[{'label': 'display', 'lat': 41.916162007866184, 'lng': -87.69390355477486}]",41.91616201,-87.69390355,Tom Cat's,,60622,IL
1759,3788 N California,Pool,US,Chicago,United States,Grace,1127,"['3788 N California (Grace)', 'Chicago, IL 60647', 'United States']",4e57e5a914954ed2833191c1,"[{'label': 'display', 'lat': 41.95268864391716, 'lng': -87.6970029375871}]",41.95268864,-87.69700294,California Park Pool,,60647,IL
1046,326 W Dickens Ave,Park,US,Chicago,United States,,1034,"['326 W Dickens Ave', 'Chicago, IL 60614', 'United States']",4e588c752271886714e75d70,"[{'label': 'display', 'lat': 41.92029, 'lng': -87.637305}]",41.92029,-87.637305,Mopi-doo-da-lina,,60614,IL
814,600 N Michigan Ave,Multiplex,US,Chicago,United States,,358,"['600 N Michigan Ave', 'Chicago, IL', 'United States']",4e598bc045dd70559299301d,"[{'label': 'display', 'lat': 41.89231094640123, 'lng': -87.62694102555875}]",41.89231095,-87.62694103,600 N. Michigan,,,IL
403,,Park,US,Chicago,United States,,811,"['Chicago, IL', 'United States']",4e5a0d9b45dd7055929f29b6,"[{'label': 'display', 'lat': 41.96720643585063, 'lng': -87.6690045788596}]",41.96720644,-87.66900458,Chase Park Bumble Bee,,,IL
8,,Park,US,Chicago,United States,,194,"['Chicago, IL', 'United States']",4e5a4bd9c65bcd7cbe3f8060,"[{'label': 'display', 'lat': 41.94335703182582, 'lng': -87.64520496390469}]",41.94335703,-87.64520496,Mindfulness,,,IL
587,,Park,US,,United States,,117,"['Illinois', 'United States']",4e5d657aa8092f6396844be9,"[{'label': 'display', 'lat': 41.924590145737525, 'lng': -87.64955102760294}]",41.92459015,-87.64955103,School Of Music Courtyard,,,Illinois
121,1443 N Ogden Ave,Middle School,US,Chicago,United States,,756,"['1443 N Ogden Ave', 'Chicago, IL 60610', 'United States']",4e5e730bd4c08cf7f58dd2ed,"[{'label': 'display', 'lat': 41.907118911065005, 'lng': -87.64566745762097}]",41.90711891,-87.64566746,Chicago Quest,,60610,IL
494,,Bowling Alley,US,Chicago,United States,,575,"['Chicago, IL', 'United States']",4e627f48b0fb188e8dbb31a7,"[{'label': 'display', 'lat': 41.938911, 'lng': -87.665776}]",41.938911,-87.665776,Hfkxyduooouuwtjfi,,,IL
204,,Park,US,,United States,,970,"['Illinois', 'United States']",4e6aa96bb61cc3728db259b3,"[{'label': 'display', 'lat': 41.9080852, 'lng': -87.6686028}]",41.9080852,-87.6686028,Burr Campus Park,,,Illinois
1876,2549 W Cortez St,Bowling Alley,US,Chicago,United States,,814,"['2549 W Cortez St', 'Chicago, IL 60622', 'United States']",4e75c3efd22d80eb3358f640,"[{'label': 'display', 'lat': 41.900291, 'lng': -87.691389}]",41.900291,-87.691389,The Treadway,,60622,IL
811,,Bowling Alley,US,Chicago,United States,,824,"['Chicago, IL', 'United States']",4e767874aeb780be0aafca5e,"[{'label': 'display', 'lat': 41.888396, 'lng': -87.629194}]",41.888396,-87.629194,Kerry Wood's Strike Zone,,,IL
68,726 W Cornelia Ave,Indie Movie Theater,US,Chicago,United States,Elaine Place,221,"['726 W Cornelia Ave (Elaine Place)', 'Chicago, IL 60657', 'United States']",4e8baef2469079cdfa9dfc73,"[{'label': 'display', 'lat': 41.94588851928711, 'lng': -87.64822387695312}]",41.94588852,-87.64822388,Hocus Pocus,,60657,IL
596,,Park,US,Chicago,United States,,906,"['Chicago, IL', 'United States']",4e91dabad3e3187fc36f1032,"[{'label': 'display', 'lat': 41.9179976119544, 'lng': -87.65312991457063}]",41.91799761,-87.65312991,Lincoln Park - Enjoying The Park,,,IL
247,,Movie Theater,US,,United States,,1028,"['Illinois', 'United States']",4e94cdbc5503cac97bff8b3b,"[{'label': 'display', 'lat': 41.9090433375, 'lng': -87.6717002625}]",41.90904334,-87.67170026,Entertainment Station,,,Illinois
268,1707 N La Salle St,Park,US,Chicago,United States,,1085,"['1707 N La Salle St', 'Chicago, IL 60614', 'United States']",4e9da109f9f494d561c1b335,"[{'label': 'display', 'lat': 41.91411167847596, 'lng': -87.63384564131059}]",41.91411168,-87.63384564,Eugenie Triangle Park,,60614,IL
124,,High School,US,Chicago,United States,,875,"['Chicago, IL', 'United States']",4ea0664d30f854cd9c507e11,"[{'label': 'display', 'lat': 41.898456, 'lng': -87.631512}]",41.898456,-87.631512,George Rogers Clark High School,,,IL
2100,1420 N Artesian Ave,Park,US,Chicago,United States,,977,"['1420 N Artesian Ave', 'Chicago, IL 60622', 'United States']",4ea6fff16d868470b3700535,"[{'label': 'display', 'lat': 41.90774915096129, 'lng': -87.68817622229462}]",41.90774915,-87.68817622,Park No. 399,,60622,IL
1450,1800 N Ashland Ave,Park,US,Chicago,United States,,960,"['1800 N Ashland Ave', 'Chicago, IL 60622', 'United States']",4ea8481b754aab73a06520f1,"[{'label': 'display', 'lat': 41.914700977180644, 'lng': -87.66793727874756}]",41.91470098,-87.66793728,Park No. 512,,60622,IL
202,916 N Honore St,Park,US,Chicago,United States,,196,"['916 N Honore St', 'Chicago, IL 60622', 'United States']",4ea853ba754aab73a0667fd5,"[{'label': 'display', 'lat': 41.898396061493436, 'lng': -87.67370939254761}]",41.89839606,-87.67370939,Park No. 520,,60622,IL
613,800 W Wisconsin St,Park,US,Chicago,United States,,1053,"['800 W Wisconsin St', 'Chicago, IL 60614', 'United States']",4ea857ca754aab73a0670fdf,"[{'label': 'display', 'lat': 41.91601030004227, 'lng': -87.64920473098755}]",41.9160103,-87.64920473,Park No. 535,,60614,IL
351,1401 N Noble St,Park,US,Chicago,United States,,753,"['1401 N Noble St', 'Chicago, IL 60622', 'United States']",4ea85822754aab73a0671c64,"[{'label': 'display', 'lat': 41.90735549729271, 'lng': -87.66263723373413}]",41.9073555,-87.66263723,Park No. 536,,60622,IL
752,450 E. BENTON PLACE,Park,US,Chicago,United States,,1159,"['450 E. BENTON PLACE', 'Chicago, IL 60601', 'United States']",4ea8662cc2eea8b0cef563d4,"[{'label': 'display', 'lat': 41.88555360867139, 'lng': -87.61780142784119}]",41.88555361,-87.61780143,Park No. 546,,60601,IL
85,2529 W Logan Blvd,Park,US,Chicago,United States,,1113,"['2529 W Logan Blvd', 'Chicago, IL 60647', 'United States']",4ea867cbc2eea8b0cef59819,"[{'label': 'display', 'lat': 41.92838367119007, 'lng': -87.69133687019348}]",41.92838367,-87.69133687,Park No. 556,,60647,IL
729,401 E River Dr,Park,US,Chicago,United States,,861,"['401 E River Dr', 'Chicago, IL 60611', 'United States']",4eaba1eed3e3846cbd2ab202,"[{'label': 'display', 'lat': 41.888730127898455, 'lng': -87.6177725718965}]",41.88873013,-87.61777257,River Esplanade Park,,60611,IL
66,,Bowling Alley,US,,United States,,1114,"['Illinois', 'United States']",4eb07ba061afbb099ffbb5a8,"[{'label': 'display', 'lat': 41.93403875177165, 'lng': -87.64599029400573}]",41.93403875,-87.64599029,Lucky strike Lanes,,,Illinois
1698,,Beach,US,Chicago,United States,,953,"['Chicago, IL 60607', 'United States']",4eb9c05d5c5c0e067d0de407,"[{'label': 'display', 'lat': 41.887229, 'lng': -87.655697}]",41.887229,-87.655697,Inner Utopia,,60607,IL
1935,17 N State St,High School,US,Chicago,United States,,1239,"['17 N State St', 'Chicago, IL 60602', 'United States']",4ebbdc4ce300a32c18639060,"[{'label': 'display', 'lat': 41.8826403598566, 'lng': -87.62634334836326}]",41.88264036,-87.62634335,Innovations High School,,60602,IL
461,,Park,US,Chicago,United States,,1049,"['Chicago, IL 60657', 'United States']",4ebf4cbb4901f56b0dd0e3d7,"[{'label': 'display', 'lat': 41.94223367523678, 'lng': -87.67116187343366}]",41.94223368,-87.67116187,Gross Park,,60657,IL
715,,Movie Theater,US,Chicago,United States,,200,"['Chicago, IL 60647', 'United States']",4ec17ea69911a2ec5cb7aead,"[{'label': 'display', 'lat': 41.924362083194296, 'lng': -87.71095716751876}]",41.92436208,-87.71095717,Red Box,,60647,IL
4,,Elementary School,US,Chicago,United States,,1014,"['Chicago, IL 60613', 'United States']",4ec183f89911a2ec5cba19be,"[{'label': 'display', 'lat': 41.95267758875611, 'lng': -87.65111628855007}]",41.95267759,-87.65111629,Greeley Elementary School,,60613,IL
170,,Movie Theater,US,Chicago,United States,,780,"['Chicago, IL 60610', 'United States']",4ecd050202d55799516b753f,"[{'label': 'display', 'lat': 41.89409068606546, 'lng': -87.64095527463557}]",41.89409069,-87.64095527,Parc Huron Movie Theatre,,60610,IL
1761,,Park,US,,United States,,1041,"['IL 60618', 'United States']",4ece8f9b775bbb5f30c40eee,"[{'label': 'display', 'lat': 41.9445915222168, 'lng': -87.69456481933594}]",41.94459152,-87.69456482,Field Behind Devry,,60618,Illinois
93,1800 N Milwaukee Ave,Park,US,Chicago,United States,,966,"['1800 N Milwaukee Ave', 'Chicago, IL 60647', 'United States']",4edd1026b6344371fa05cafb,"[{'label': 'display', 'lat': 41.9142687716899, 'lng': -87.68303782467196}]",41.91426877,-87.68303782,Park No. 567,,60647,IL
423,"3231 N Springfield Ave, Chicago, IL 60618",Elementary School,US,Chicago,United States,,1020,"['3231 N Springfield Ave, Chicago, IL 60618', 'Chicago, IL 60618', 'United States']",4ee0f30a02d596de2b400590,"[{'label': 'display', 'lat': 41.9401379109265, 'lng': -87.72498406458752}]",41.94013791,-87.72498406,Federico Garcia Lorca Elementary School,,60618,IL
1284,1711 N California Ave,High School,US,Chicago,United States,,1008,"['1711 N California Ave', 'Chicago, IL 60647', 'United States']",4ef1d674b634355decf1c173,"[{'label': 'display', 'lat': 41.912433549668364, 'lng': -87.69681930541992}]",41.91243355,-87.69681931,Aspira Mirta Ramirez Computer Science High School,,60647,IL
760,N. State Street,Park,US,Chicago,United States,Lake & Wacker,998,"['N. State Street (Lake & Wacker)', 'Chicago, IL 60601', 'United States']",4ef974f6f9ab2e6683bcef1d,"[{'label': 'display', 'lat': 41.88630442013054, 'lng': -87.62802600860596}]",41.88630442,-87.62802601,Median on State Street,,60601,IL
654,,Surf Spot,US,Chicago,United States,,258,"['Chicago, IL 60614', 'United States']",4f0677c3a69ddfbc9c2534aa,"[{'label': 'display', 'lat': 41.92699432373047, 'lng': -87.65113830566406}]",41.92699432,-87.65113831,Shark's Tank,,60614,IL
108,,Beach,US,Chicago,United States,,1013,"['Chicago, IL 60614', 'United States']",4f0910d4e4b0ef60ee424d99,"[{'label': 'display', 'lat': 41.92637800406771, 'lng': -87.66907199586132}]",41.926378,-87.669072,Double Vision,,60614,IL
146,910 W Huron St,Park,US,Chicago,United States,,970,"['910 W Huron St', 'Chicago, IL 60642', 'United States']",4f09b209e4b0540ca35e55ce,"[{'label': 'display', 'lat': 41.895071759326065, 'lng': -87.64993119437116}]",41.89507176,-87.64993119,Mondial River West Dog Park,,60642,IL
194,1010 W Chicago Ave,High School,US,Chicago,United States,,1229,"['1010 W Chicago Ave', 'Chicago, IL 60642', 'United States']",4f1b1369e4b0d1a6554eac1e,"[{'label': 'display', 'lat': 41.89605504434867, 'lng': -87.65834180641576}]",41.89605504,-87.65834181,CAA Music Theatre Dept (Room 405),,60642,IL
975,,Indie Movie Theater,US,Chicago,United States,,737,"['Chicago, IL 60622', 'United States']",4f2b58c8e4b0390a21195666,"[{'label': 'display', 'lat': 41.8935587360959, 'lng': -87.65947370049778}]",41.89355874,-87.6594737,Flores Theater,,60622,IL
714,,Indie Movie Theater,US,Chicago,United States,,88,"['Chicago, IL 60647', 'United States']",4f2dd27fe4b0efbc104fd214,"[{'label': 'display', 'lat': 41.9237060546875, 'lng': -87.70867156982422}]",41.92370605,-87.70867157,Rob's Cinema,,60647,IL
983,"346 N Justine St, Chicago, IL 60607",Indie Movie Theater,US,Chicago,United States,,1158,"['346 N Justine St, Chicago, IL 60607', 'Chicago, IL 60607', 'United States']",4f2efb74e4b0b0d0857ee863,"[{'label': 'display', 'lat': 41.88900076365596, 'lng': -87.66550838905673}]",41.88900076,-87.66550839,Propshopchicago,,60607,IL
661,2433 N Lincoln Ave,Movie Theater,US,Chicago,United States,,124,"['2433 N Lincoln Ave', 'Chicago, IL 60614', 'United States']",4f32ba3719836c91c7f3e166,"[{'label': 'display', 'lat': 41.926253, 'lng': -87.649849}]",41.926253,-87.649849,Biograph Theatre,,60614,IL
2057,205 E Randolph St,Movie Theater,US,Chicago,United States,,954,"['205 E Randolph St', 'Chicago, IL 60601', 'United States']",4f32bb3519836c91c7f45060,"[{'label': 'display', 'lat': 41.884324, 'lng': -87.622284}]",41.884324,-87.622284,Harris Theater Admin Offices,,60601,IL
110,2600 N Western Ave,Movie Theater,US,Chicago,United States,,941,"['2600 N Western Ave', 'Chicago, IL 60647', 'United States']",4f32bc0719836c91c7f4abcb,"[{'label': 'display', 'lat': 41.92905, 'lng': -87.687798}]",41.92905,-87.687798,Kerasotes Theatres Managers Line,,60647,IL
440,3037 N Milwaukee Ave,Movie Theater,US,Chicago,United States,,791,"['3037 N Milwaukee Ave', 'Chicago, IL 60618', 'United States']",4f32bee619836c91c7f5ec91,"[{'label': 'display', 'lat': 41.936585, 'lng': -87.719148}]",41.936585,-87.719148,Oaza Video,,60618,IL
166,,Bowling Alley,US,Chicago,United States,,569,"['Chicago, IL 60622', 'United States']",4f3d62e6e4b08f6e58cf5bfe,"[{'label': 'display', 'lat': 41.89633431633919, 'lng': -87.6440004436295}]",41.89633432,-87.64400044,Strike Zone,,60622,IL
241,,Indie Movie Theater,US,Chicago,United States,,590,"['Chicago, IL 60622', 'United States']",4f4ad559e4b05ebee2096480,"[{'label': 'display', 'lat': 41.89961, 'lng': -87.665175}]",41.89961,-87.665175,Will Smith's Film School,,60622,IL
691,,Park,US,,United States,,815,"['Illinois', 'United States']",4f5664bae4b0f9fd3ef9f162,"[{'label': 'display', 'lat': 41.918917037891035, 'lng': -87.70117314333292}]",41.91891704,-87.70117314,Humboldt grassy haven!,,,Illinois
605,,Park,US,,United States,,582,"['Illinois', 'United States']",4f5d38afe4b03a6a13196dad,"[{'label': 'display', 'lat': 41.928888, 'lng': -87.65411}]",41.928888,-87.65411,The Gauntlet,,,Illinois
1277,1839 N Richmond St,Elementary School,US,Chicago,United States,,665,"['1839 N Richmond St', 'Chicago, IL 60647', 'United States']",4f5e48ce7b0c657c8e1684fb,"[{'label': 'display', 'lat': 41.9151496091945, 'lng': -87.69938668760089}]",41.91514961,-87.69938669,Yates Elementary School,,60647,IL
62,,Beach,US,Chicago,United States,,1155,"['Chicago, IL 60618', 'United States']",4f626399e4b0cfaa04e69dd2,"[{'label': 'display', 'lat': 41.94255820991292, 'lng': -87.6335620880127}]",41.94255821,-87.63356209,Private Beach - My Happy Place,,60618,IL
212,,Park,US,,United States,,590,"['Illinois', 'United States']",4f63cc57e4b045fbd328ce05,"[{'label': 'display', 'lat': 41.90503, 'lng': -87.671041}]",41.90503,-87.671041,Puppy Party Park,,,Illinois
656,"2246 N Magnolia Ave, Chicago, IL 60614",Beach,US,Chicago,United States,,970,"['2246 N Magnolia Ave, Chicago, IL 60614', 'Chicago, IL 60614', 'United States']",4f663f18e4b0788a90e906bf,"[{'label': 'display', 'lat': 41.92301415252586, 'lng': -87.66001796296709}]",41.92301415,-87.66001796,The Magnolia Rooftop Beach Club,,60614,IL
143,Superior & Orleans,Park,US,Chicago,United States,,745,"['Superior & Orleans', 'Chicago, IL', 'United States']",4f68b820e4b05e2265881fea,"[{'label': 'display', 'lat': 41.8954490647178, 'lng': -87.63662577387757}]",41.89544906,-87.63662577,Superior Park,,,IL
1743,,Beach,US,,United States,,879,"['Illinois', 'United States']",4f68c8e8e4b0de0c91eb027c,"[{'label': 'display', 'lat': 41.93470613092984, 'lng': -87.68131446951719}]",41.93470613,-87.68131447,The Roof At The Chaise,,,Illinois
